DanceDanceRevolution X3/Shizuku/,Shizuku,dance-single,Easy,5
DanceDanceRevolution X3/Shizuku/,Shizuku,dance-single,Medium,9
DanceDanceRevolution X3/Shizuku/,Shizuku,dance-single,Hard,12
DanceDanceRevolution X3/Shizuku/,Shizuku,dance-double,Easy,5
DanceDanceRevolution X3/Shizuku/,Shizuku,dance-double,Medium,9
DanceDanceRevolution X3/Shizuku/,Shizuku,dance-double,Hard,12
DanceDanceRevolution X3/SigSig/,SigSig,dance-single,Beginner,3
DanceDanceRevolution X3/SigSig/,SigSig,dance-single,Easy,6
DanceDanceRevolution X3/SigSig/,SigSig,dance-single,Medium,9
DanceDanceRevolution X3/SigSig/,SigSig,dance-single,Hard,12
DanceDanceRevolution X3/SigSig/,SigSig,dance-single,Challenge,10
DanceDanceRevolution X3/SigSig/,SigSig,dance-double,Easy,6
DanceDanceRevolution X3/SigSig/,SigSig,dance-double,Medium,9
DanceDanceRevolution X3/SigSig/,SigSig,dance-double,Hard,12
DanceDanceRevolution X3/SigSig/,SigSig,dance-double,Challenge,10
DanceDanceRevolution X3/SILVER DREAM/,SILVER DREAM,dance-single,Beginner,4
DanceDanceRevolution X3/SILVER DREAM/,SILVER DREAM,dance-single,Easy,8
DanceDanceRevolution X3/SILVER DREAM/,SILVER DREAM,dance-single,Medium,11
DanceDanceRevolution X3/SILVER DREAM/,SILVER DREAM,dance-single,Hard,15
DanceDanceRevolution X3/SILVER DREAM/,SILVER DREAM,dance-double,Easy,9
DanceDanceRevolution X3/SILVER DREAM/,SILVER DREAM,dance-double,Medium,12
DanceDanceRevolution X3/SILVER DREAM/,SILVER DREAM,dance-double,Hard,15
DanceDanceRevolution X3/snow prism/,snow prism,dance-single,Beginner,3
DanceDanceRevolution X3/snow prism/,snow prism,dance-single,Easy,6
DanceDanceRevolution X3/snow prism/,snow prism,dance-single,Medium,9
DanceDanceRevolution X3/snow prism/,snow prism,dance-single,Hard,12
DanceDanceRevolution X3/snow prism/,snow prism,dance-single,Challenge,16
DanceDanceRevolution X3/snow prism/,snow prism,dance-double,Easy,6
DanceDanceRevolution X3/snow prism/,snow prism,dance-double,Medium,9
DanceDanceRevolution X3/snow prism/,snow prism,dance-double,Hard,12
DanceDanceRevolution X3/snow prism/,snow prism,dance-double,Challenge,16
DanceDanceRevolution X3/Something Special/,Something Special,dance-single,Beginner,2
DanceDanceRevolution X3/Something Special/,Something Special,dance-single,Easy,4
DanceDanceRevolution X3/Something Special/,Something Special,dance-single,Medium,7
DanceDanceRevolution X3/Something Special/,Something Special,dance-single,Hard,11
DanceDanceRevolution X3/Something Special/,Something Special,dance-double,Easy,5
DanceDanceRevolution X3/Something Special/,Something Special,dance-double,Medium,7
DanceDanceRevolution X3/Something Special/,Something Special,dance-double,Hard,11
DanceDanceRevolution X3/STRAIGHT JET/,STRAIGHT JET,dance-single,Beginner,2
DanceDanceRevolution X3/STRAIGHT JET/,STRAIGHT JET,dance-single,Easy,4
DanceDanceRevolution X3/STRAIGHT JET/,STRAIGHT JET,dance-single,Medium,7
DanceDanceRevolution X3/STRAIGHT JET/,STRAIGHT JET,dance-single,Hard,11
DanceDanceRevolution X3/STRAIGHT JET/,STRAIGHT JET,dance-double,Easy,4
DanceDanceRevolution X3/STRAIGHT JET/,STRAIGHT JET,dance-double,Medium,7
DanceDanceRevolution X3/STRAIGHT JET/,STRAIGHT JET,dance-double,Hard,11
DanceDanceRevolution X3/SUMIDAGAWA KARENKA/,SUMIDAGAWA KARENKA,dance-single,Beginner,2
DanceDanceRevolution X3/SUMIDAGAWA KARENKA/,SUMIDAGAWA KARENKA,dance-single,Easy,5
DanceDanceRevolution X3/SUMIDAGAWA KARENKA/,SUMIDAGAWA KARENKA,dance-single,Medium,10
DanceDanceRevolution X3/SUMIDAGAWA KARENKA/,SUMIDAGAWA KARENKA,dance-single,Hard,12
DanceDanceRevolution X3/SUMIDAGAWA KARENKA/,SUMIDAGAWA KARENKA,dance-single,Challenge,16
DanceDanceRevolution X3/SUMIDAGAWA KARENKA/,SUMIDAGAWA KARENKA,dance-double,Easy,6
DanceDanceRevolution X3/SUMIDAGAWA KARENKA/,SUMIDAGAWA KARENKA,dance-double,Medium,9
DanceDanceRevolution X3/SUMIDAGAWA KARENKA/,SUMIDAGAWA KARENKA,dance-double,Hard,12
DanceDanceRevolution X3/SUMIDAGAWA KARENKA/,SUMIDAGAWA KARENKA,dance-double,Challenge,16
DanceDanceRevolution X3/Take A Step Forward/,Take A Step Forward,dance-single,Beginner,2
DanceDanceRevolution X3/Take A Step Forward/,Take A Step Forward,dance-single,Easy,7
DanceDanceRevolution X3/Take A Step Forward/,Take A Step Forward,dance-single,Medium,9
DanceDanceRevolution X3/Take A Step Forward/,Take A Step Forward,dance-single,Hard,11
DanceDanceRevolution X3/Take A Step Forward/,Take A Step Forward,dance-double,Easy,6
DanceDanceRevolution X3/Take A Step Forward/,Take A Step Forward,dance-double,Medium,10
DanceDanceRevolution X3/Take A Step Forward/,Take A Step Forward,dance-double,Hard,12
DanceDanceRevolution X3/Tenjou no Hoshi -Reimeiki-/,Tenjou no Hoshi -Reimeiki-,dance-single,Beginner,2
DanceDanceRevolution X3/Tenjou no Hoshi -Reimeiki-/,Tenjou no Hoshi -Reimeiki-,dance-single,Easy,5
DanceDanceRevolution X3/Tenjou no Hoshi -Reimeiki-/,Tenjou no Hoshi -Reimeiki-,dance-single,Medium,8
DanceDanceRevolution X3/Tenjou no Hoshi -Reimeiki-/,Tenjou no Hoshi -Reimeiki-,dance-single,Hard,12
DanceDanceRevolution X3/Tenjou no Hoshi -Reimeiki-/,Tenjou no Hoshi -Reimeiki-,dance-double,Easy,5
DanceDanceRevolution X3/Tenjou no Hoshi -Reimeiki-/,Tenjou no Hoshi -Reimeiki-,dance-double,Medium,8
DanceDanceRevolution X3/Tenjou no Hoshi -Reimeiki-/,Tenjou no Hoshi -Reimeiki-,dance-double,Hard,12
DanceDanceRevolution X3/The Heavens Above/,The Heavens Above,dance-single,Beginner,3
DanceDanceRevolution X3/The Heavens Above/,The Heavens Above,dance-single,Easy,7
DanceDanceRevolution X3/The Heavens Above/,The Heavens Above,dance-single,Medium,9
DanceDanceRevolution X3/The Heavens Above/,The Heavens Above,dance-single,Hard,11
DanceDanceRevolution X3/The Heavens Above/,The Heavens Above,dance-double,Easy,6
DanceDanceRevolution X3/The Heavens Above/,The Heavens Above,dance-double,Medium,10
DanceDanceRevolution X3/The Heavens Above/,The Heavens Above,dance-double,Hard,12
DanceDanceRevolution X3/TIME/,TIME,dance-single,Beginner,1
DanceDanceRevolution X3/TIME/,TIME,dance-single,Easy,5
DanceDanceRevolution X3/TIME/,TIME,dance-single,Medium,7
DanceDanceRevolution X3/TIME/,TIME,dance-single,Hard,9
DanceDanceRevolution X3/TIME/,TIME,dance-double,Easy,5
DanceDanceRevolution X3/TIME/,TIME,dance-double,Medium,7
DanceDanceRevolution X3/TIME/,TIME,dance-double,Hard,10
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE1)/,Tohoku EVOLVED,dance-single,Beginner,6
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE1)/,Tohoku EVOLVED,dance-single,Easy,9
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE1)/,Tohoku EVOLVED,dance-single,Medium,14
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE1)/,Tohoku EVOLVED,dance-single,Hard,17
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE1)/,Tohoku EVOLVED,dance-single,Challenge,18
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE1)/,Tohoku EVOLVED,dance-double,Easy,9
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE1)/,Tohoku EVOLVED,dance-double,Medium,14
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE1)/,Tohoku EVOLVED,dance-double,Hard,17
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE1)/,Tohoku EVOLVED,dance-double,Challenge,18
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE2)/,Tohoku EVOLVED,dance-single,Beginner,6
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE2)/,Tohoku EVOLVED,dance-single,Easy,9
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE2)/,Tohoku EVOLVED,dance-single,Medium,14
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE2)/,Tohoku EVOLVED,dance-single,Hard,17
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE2)/,Tohoku EVOLVED,dance-single,Challenge,18
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE2)/,Tohoku EVOLVED,dance-double,Easy,9
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE2)/,Tohoku EVOLVED,dance-double,Medium,14
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE2)/,Tohoku EVOLVED,dance-double,Hard,17
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE2)/,Tohoku EVOLVED,dance-double,Challenge,18
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE3)/,Tohoku EVOLVED,dance-single,Beginner,6
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE3)/,Tohoku EVOLVED,dance-single,Easy,9
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE3)/,Tohoku EVOLVED,dance-single,Medium,14
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE3)/,Tohoku EVOLVED,dance-single,Hard,17
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE3)/,Tohoku EVOLVED,dance-single,Challenge,18
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE3)/,Tohoku EVOLVED,dance-double,Easy,9
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE3)/,Tohoku EVOLVED,dance-double,Medium,14
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE3)/,Tohoku EVOLVED,dance-double,Hard,17
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE3)/,Tohoku EVOLVED,dance-double,Challenge,18
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE4)/,Tohoku EVOLVED,dance-single,Beginner,6
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE4)/,Tohoku EVOLVED,dance-single,Easy,9
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE4)/,Tohoku EVOLVED,dance-single,Medium,14
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE4)/,Tohoku EVOLVED,dance-single,Hard,17
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE4)/,Tohoku EVOLVED,dance-single,Challenge,18
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE4)/,Tohoku EVOLVED,dance-double,Easy,9
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE4)/,Tohoku EVOLVED,dance-double,Medium,14
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE4)/,Tohoku EVOLVED,dance-double,Hard,17
DanceDanceRevolution X3/Tohoku EVOLVED (TYPE4)/,Tohoku EVOLVED,dance-double,Challenge,18
DanceDanceRevolution X3/tokyoEVOLVED (TYPE1)/,tokyoEVOLVED (TYPE1),dance-single,Beginner,6
DanceDanceRevolution X3/tokyoEVOLVED (TYPE1)/,tokyoEVOLVED (TYPE1),dance-single,Easy,9
DanceDanceRevolution X3/tokyoEVOLVED (TYPE1)/,tokyoEVOLVED (TYPE1),dance-single,Medium,13
DanceDanceRevolution X3/tokyoEVOLVED (TYPE1)/,tokyoEVOLVED (TYPE1),dance-single,Hard,16
DanceDanceRevolution X3/tokyoEVOLVED (TYPE1)/,tokyoEVOLVED (TYPE1),dance-double,Easy,9
DanceDanceRevolution X3/tokyoEVOLVED (TYPE1)/,tokyoEVOLVED (TYPE1),dance-double,Medium,13
DanceDanceRevolution X3/tokyoEVOLVED (TYPE1)/,tokyoEVOLVED (TYPE1),dance-double,Hard,16
DanceDanceRevolution X3/tokyoEVOLVED (TYPE2)/,tokyoEVOLVED (TYPE2),dance-single,Beginner,6
DanceDanceRevolution X3/tokyoEVOLVED (TYPE2)/,tokyoEVOLVED (TYPE2),dance-single,Easy,9
DanceDanceRevolution X3/tokyoEVOLVED (TYPE2)/,tokyoEVOLVED (TYPE2),dance-single,Medium,13
DanceDanceRevolution X3/tokyoEVOLVED (TYPE2)/,tokyoEVOLVED (TYPE2),dance-single,Hard,16
DanceDanceRevolution X3/tokyoEVOLVED (TYPE2)/,tokyoEVOLVED (TYPE2),dance-double,Easy,9
DanceDanceRevolution X3/tokyoEVOLVED (TYPE2)/,tokyoEVOLVED (TYPE2),dance-double,Medium,13
DanceDanceRevolution X3/tokyoEVOLVED (TYPE2)/,tokyoEVOLVED (TYPE2),dance-double,Hard,16
DanceDanceRevolution X3/tokyoEVOLVED (TYPE3)/,tokyoEVOLVED (TYPE3),dance-single,Beginner,6
DanceDanceRevolution X3/tokyoEVOLVED (TYPE3)/,tokyoEVOLVED (TYPE3),dance-single,Easy,9
DanceDanceRevolution X3/tokyoEVOLVED (TYPE3)/,tokyoEVOLVED (TYPE3),dance-single,Medium,13
DanceDanceRevolution X3/tokyoEVOLVED (TYPE3)/,tokyoEVOLVED (TYPE3),dance-single,Hard,16
DanceDanceRevolution X3/tokyoEVOLVED (TYPE3)/,tokyoEVOLVED (TYPE3),dance-double,Easy,9
DanceDanceRevolution X3/tokyoEVOLVED (TYPE3)/,tokyoEVOLVED (TYPE3),dance-double,Medium,13
DanceDanceRevolution X3/tokyoEVOLVED (TYPE3)/,tokyoEVOLVED (TYPE3),dance-double,Hard,16
DanceDanceRevolution X3/Tribe/,Tribe,dance-single,Beginner,2
DanceDanceRevolution X3/Tribe/,Tribe,dance-single,Easy,5
DanceDanceRevolution X3/Tribe/,Tribe,dance-single,Medium,7
DanceDanceRevolution X3/Tribe/,Tribe,dance-single,Hard,10
DanceDanceRevolution X3/Tribe/,Tribe,dance-single,Challenge,13
DanceDanceRevolution X3/Tribe/,Tribe,dance-double,Easy,4
DanceDanceRevolution X3/Tribe/,Tribe,dance-double,Medium,7
DanceDanceRevolution X3/Tribe/,Tribe,dance-double,Hard,10
DanceDanceRevolution X3/Tribe/,Tribe,dance-double,Challenge,14
DanceDanceRevolution X3/TRIP MACHINE (xac nanoglide mix)/,TRIP MACHINE (xac nanoglide mix),dance-single,Beginner,4
DanceDanceRevolution X3/TRIP MACHINE (xac nanoglide mix)/,TRIP MACHINE (xac nanoglide mix),dance-single,Easy,8
DanceDanceRevolution X3/TRIP MACHINE (xac nanoglide mix)/,TRIP MACHINE (xac nanoglide mix),dance-single,Medium,12
DanceDanceRevolution X3/TRIP MACHINE (xac nanoglide mix)/,TRIP MACHINE (xac nanoglide mix),dance-single,Hard,16
DanceDanceRevolution X3/TRIP MACHINE (xac nanoglide mix)/,TRIP MACHINE (xac nanoglide mix),dance-double,Easy,8
DanceDanceRevolution X3/TRIP MACHINE (xac nanoglide mix)/,TRIP MACHINE (xac nanoglide mix),dance-double,Medium,12
DanceDanceRevolution X3/TRIP MACHINE (xac nanoglide mix)/,TRIP MACHINE (xac nanoglide mix),dance-double,Hard,16
DanceDanceRevolution X3/TRIP MACHINE EVOLUTION/,TRIP MACHINE EVOLUTION,dance-single,Beginner,4
DanceDanceRevolution X3/TRIP MACHINE EVOLUTION/,TRIP MACHINE EVOLUTION,dance-single,Easy,9
DanceDanceRevolution X3/TRIP MACHINE EVOLUTION/,TRIP MACHINE EVOLUTION,dance-single,Medium,12
DanceDanceRevolution X3/TRIP MACHINE EVOLUTION/,TRIP MACHINE EVOLUTION,dance-single,Hard,16
DanceDanceRevolution X3/TRIP MACHINE EVOLUTION/,TRIP MACHINE EVOLUTION,dance-single,Challenge,18
DanceDanceRevolution X3/TRIP MACHINE EVOLUTION/,TRIP MACHINE EVOLUTION,dance-double,Easy,9
DanceDanceRevolution X3/TRIP MACHINE EVOLUTION/,TRIP MACHINE EVOLUTION,dance-double,Medium,12
DanceDanceRevolution X3/TRIP MACHINE EVOLUTION/,TRIP MACHINE EVOLUTION,dance-double,Hard,16
DanceDanceRevolution X3/TRIP MACHINE EVOLUTION/,TRIP MACHINE EVOLUTION,dance-double,Challenge,18
DanceDanceRevolution X3/TWINKLE HEART/,TWINKLE HEART,dance-single,Beginner,1
DanceDanceRevolution X3/TWINKLE HEART/,TWINKLE HEART,dance-single,Easy,4
DanceDanceRevolution X3/TWINKLE HEART/,TWINKLE HEART,dance-single,Medium,7
DanceDanceRevolution X3/TWINKLE HEART/,TWINKLE HEART,dance-single,Hard,11
DanceDanceRevolution X3/TWINKLE HEART/,TWINKLE HEART,dance-single,Challenge,10
DanceDanceRevolution X3/TWINKLE HEART/,TWINKLE HEART,dance-double,Easy,4
DanceDanceRevolution X3/TWINKLE HEART/,TWINKLE HEART,dance-double,Medium,7
DanceDanceRevolution X3/TWINKLE HEART/,TWINKLE HEART,dance-double,Hard,11
DanceDanceRevolution X3/TWINKLE HEART/,TWINKLE HEART,dance-double,Challenge,11
DanceDanceRevolution X3/UNBELIEVABLE (Sparky remix)/,UNBELIEVABLE (Sparky remix),dance-single,Beginner,4
DanceDanceRevolution X3/UNBELIEVABLE (Sparky remix)/,UNBELIEVABLE (Sparky remix),dance-single,Easy,7
DanceDanceRevolution X3/UNBELIEVABLE (Sparky remix)/,UNBELIEVABLE (Sparky remix),dance-single,Medium,11
DanceDanceRevolution X3/UNBELIEVABLE (Sparky remix)/,UNBELIEVABLE (Sparky remix),dance-single,Hard,15
DanceDanceRevolution X3/UNBELIEVABLE (Sparky remix)/,UNBELIEVABLE (Sparky remix),dance-double,Easy,8
DanceDanceRevolution X3/UNBELIEVABLE (Sparky remix)/,UNBELIEVABLE (Sparky remix),dance-double,Medium,12
DanceDanceRevolution X3/UNBELIEVABLE (Sparky remix)/,UNBELIEVABLE (Sparky remix),dance-double,Hard,16
DanceDanceRevolution X3/Until the End/,Until the End,dance-single,Beginner,3
DanceDanceRevolution X3/Until the End/,Until the End,dance-single,Easy,4
DanceDanceRevolution X3/Until the End/,Until the End,dance-single,Medium,9
DanceDanceRevolution X3/Until the End/,Until the End,dance-single,Hard,12
DanceDanceRevolution X3/Until the End/,Until the End,dance-double,Easy,8
DanceDanceRevolution X3/Until the End/,Until the End,dance-double,Medium,10
DanceDanceRevolution X3/Until the End/,Until the End,dance-double,Hard,13
DanceDanceRevolution X3/Wicked Plastik/,Wicked Plastik,dance-single,Beginner,3
DanceDanceRevolution X3/Wicked Plastik/,Wicked Plastik,dance-single,Easy,4
DanceDanceRevolution X3/Wicked Plastik/,Wicked Plastik,dance-single,Medium,8
DanceDanceRevolution X3/Wicked Plastik/,Wicked Plastik,dance-single,Hard,13
DanceDanceRevolution X3/Wicked Plastik/,Wicked Plastik,dance-double,Easy,5
DanceDanceRevolution X3/Wicked Plastik/,Wicked Plastik,dance-double,Medium,11
DanceDanceRevolution X3/Wicked Plastik/,Wicked Plastik,dance-double,Hard,13
DanceDanceRevolution X3/Wings of an Angel (Fly With Me)/,Wings of an Angel (Fly With Me),dance-single,Beginner,2
DanceDanceRevolution X3/Wings of an Angel (Fly With Me)/,Wings of an Angel (Fly With Me),dance-single,Easy,4
DanceDanceRevolution X3/Wings of an Angel (Fly With Me)/,Wings of an Angel (Fly With Me),dance-single,Medium,8
DanceDanceRevolution X3/Wings of an Angel (Fly With Me)/,Wings of an Angel (Fly With Me),dance-single,Hard,12
DanceDanceRevolution X3/Wings of an Angel (Fly With Me)/,Wings of an Angel (Fly With Me),dance-double,Easy,5
DanceDanceRevolution X3/Wings of an Angel (Fly With Me)/,Wings of an Angel (Fly With Me),dance-double,Medium,8
DanceDanceRevolution X3/Wings of an Angel (Fly With Me)/,Wings of an Angel (Fly With Me),dance-double,Hard,11
DDR 2013/ACROSS WORLD/,ACROSS WORLD,dance-single,Beginner,2
DDR 2013/ACROSS WORLD/,ACROSS WORLD,dance-single,Easy,4
DDR 2013/ACROSS WORLD/,ACROSS WORLD,dance-single,Medium,8
DDR 2013/ACROSS WORLD/,ACROSS WORLD,dance-single,Hard,12
DDR 2013/ACROSS WORLD/,ACROSS WORLD,dance-single,Challenge,14
DDR 2013/ACROSS WORLD/,ACROSS WORLD,dance-double,Easy,4
DDR 2013/ACROSS WORLD/,ACROSS WORLD,dance-double,Medium,8
DDR 2013/ACROSS WORLD/,ACROSS WORLD,dance-double,Hard,12
DDR 2013/ACROSS WORLD/,ACROSS WORLD,dance-double,Challenge,14
DDR 2013/Ah La La La/,Ah La La La,dance-single,Beginner,1
DDR 2013/Ah La La La/,Ah La La La,dance-single,Easy,5
DDR 2013/Ah La La La/,Ah La La La,dance-single,Medium,7
DDR 2013/Ah La La La/,Ah La La La,dance-single,Hard,12
DDR 2013/Ah La La La/,Ah La La La,dance-double,Easy,5
DDR 2013/Ah La La La/,Ah La La La,dance-double,Medium,7
DDR 2013/Ah La La La/,Ah La La La,dance-double,Hard,11
DDR 2013/Air Heroes/,Air Heroes,dance-single,Beginner,3
DDR 2013/Air Heroes/,Air Heroes,dance-single,Easy,9
DDR 2013/Air Heroes/,Air Heroes,dance-single,Medium,11
DDR 2013/Air Heroes/,Air Heroes,dance-single,Hard,15
DDR 2013/Air Heroes/,Air Heroes,dance-single,Challenge,17
DDR 2013/Air Heroes/,Air Heroes,dance-double,Easy,9
DDR 2013/Air Heroes/,Air Heroes,dance-double,Medium,11
DDR 2013/Air Heroes/,Air Heroes,dance-double,Hard,15
DDR 2013/Air Heroes/,Air Heroes,dance-double,Challenge,17
DDR 2013/Another Phase/,Another Phase,dance-single,Beginner,4
DDR 2013/Another Phase/,Another Phase,dance-single,Easy,7
DDR 2013/Another Phase/,Another Phase,dance-single,Medium,11
DDR 2013/Another Phase/,Another Phase,dance-single,Hard,15
DDR 2013/Another Phase/,Another Phase,dance-single,Challenge,16
DDR 2013/Another Phase/,Another Phase,dance-double,Easy,7
DDR 2013/Another Phase/,Another Phase,dance-double,Medium,11
DDR 2013/Another Phase/,Another Phase,dance-double,Hard,15
DDR 2013/Another Phase/,Another Phase,dance-double,Challenge,15
DDR 2013/Back In Your Arms/,Back In Your Arms,dance-single,Beginner,2
DDR 2013/Back In Your Arms/,Back In Your Arms,dance-single,Easy,5
DDR 2013/Back In Your Arms/,Back In Your Arms,dance-single,Medium,8
DDR 2013/Back In Your Arms/,Back In Your Arms,dance-single,Hard,10
DDR 2013/Back In Your Arms/,Back In Your Arms,dance-double,Easy,5
DDR 2013/Back In Your Arms/,Back In Your Arms,dance-double,Medium,8
DDR 2013/Back In Your Arms/,Back In Your Arms,dance-double,Hard,10
DDR 2013/Beautiful Dream/,Beautiful Dream,dance-single,Beginner,3
DDR 2013/Beautiful Dream/,Beautiful Dream,dance-single,Easy,7
DDR 2013/Beautiful Dream/,Beautiful Dream,dance-single,Medium,9
DDR 2013/Beautiful Dream/,Beautiful Dream,dance-single,Hard,12
DDR 2013/Beautiful Dream/,Beautiful Dream,dance-single,Challenge,15
DDR 2013/Beautiful Dream/,Beautiful Dream,dance-double,Easy,7
DDR 2013/Beautiful Dream/,Beautiful Dream,dance-double,Medium,9
DDR 2013/Beautiful Dream/,Beautiful Dream,dance-double,Hard,12
DDR 2013/Beautiful Dream/,Beautiful Dream,dance-double,Challenge,15
DDR 2013/Blew My Mind/,Blew My Mind,dance-single,Beginner,4
DDR 2013/Blew My Mind/,Blew My Mind,dance-single,Easy,9
DDR 2013/Blew My Mind/,Blew My Mind,dance-single,Medium,12
DDR 2013/Blew My Mind/,Blew My Mind,dance-single,Hard,16
DDR 2013/Blew My Mind/,Blew My Mind,dance-single,Challenge,18
DDR 2013/Blew My Mind/,Blew My Mind,dance-double,Easy,9
DDR 2013/Blew My Mind/,Blew My Mind,dance-double,Medium,12
DDR 2013/Blew My Mind/,Blew My Mind,dance-double,Hard,16
DDR 2013/Blew My Mind/,Blew My Mind,dance-double,Challenge,18
DDR 2013/Bombay Bomb/,Bombay Bomb,dance-single,Beginner,2
DDR 2013/Bombay Bomb/,Bombay Bomb,dance-single,Easy,6
DDR 2013/Bombay Bomb/,Bombay Bomb,dance-single,Medium,10
DDR 2013/Bombay Bomb/,Bombay Bomb,dance-single,Hard,12
DDR 2013/Bombay Bomb/,Bombay Bomb,dance-double,Easy,6
DDR 2013/Bombay Bomb/,Bombay Bomb,dance-double,Medium,10
DDR 2013/Bombay Bomb/,Bombay Bomb,dance-double,Hard,12
DDR 2013/BRIGHT STREAM/,BRIGHT STREAM,dance-single,Beginner,1
DDR 2013/BRIGHT STREAM/,BRIGHT STREAM,dance-single,Easy,4
DDR 2013/BRIGHT STREAM/,BRIGHT STREAM,dance-single,Medium,7
DDR 2013/BRIGHT STREAM/,BRIGHT STREAM,dance-single,Hard,10
DDR 2013/BRIGHT STREAM/,BRIGHT STREAM,dance-double,Easy,4
DDR 2013/BRIGHT STREAM/,BRIGHT STREAM,dance-double,Medium,7
DDR 2013/BRIGHT STREAM/,BRIGHT STREAM,dance-double,Hard,10
DDR 2013/Burst The Gravity/,Burst The Gravity,dance-single,Beginner,2
DDR 2013/Burst The Gravity/,Burst The Gravity,dance-single,Easy,5
DDR 2013/Burst The Gravity/,Burst The Gravity,dance-single,Medium,8
DDR 2013/Burst The Gravity/,Burst The Gravity,dance-single,Hard,11
DDR 2013/Burst The Gravity/,Burst The Gravity,dance-double,Easy,5
DDR 2013/Burst The Gravity/,Burst The Gravity,dance-double,Medium,8
DDR 2013/Burst The Gravity/,Burst The Gravity,dance-double,Hard,11
DDR 2013/Chikuwa parfait da yo CKP/,Chikuwa parfait da yo☆CKP,dance-single,Beginner,4
DDR 2013/Chikuwa parfait da yo CKP/,Chikuwa parfait da yo☆CKP,dance-single,Easy,7
DDR 2013/Chikuwa parfait da yo CKP/,Chikuwa parfait da yo☆CKP,dance-single,Medium,9
DDR 2013/Chikuwa parfait da yo CKP/,Chikuwa parfait da yo☆CKP,dance-single,Hard,12
DDR 2013/Chikuwa parfait da yo CKP/,Chikuwa parfait da yo☆CKP,dance-single,Challenge,14
DDR 2013/Chikuwa parfait da yo CKP/,Chikuwa parfait da yo☆CKP,dance-double,Easy,7
DDR 2013/Chikuwa parfait da yo CKP/,Chikuwa parfait da yo☆CKP,dance-double,Medium,9
DDR 2013/Chikuwa parfait da yo CKP/,Chikuwa parfait da yo☆CKP,dance-double,Hard,12
DDR 2013/Chikuwa parfait da yo CKP/,Chikuwa parfait da yo☆CKP,dance-double,Challenge,14
DDR 2013/Children of the Beat/,Children of the Beat,dance-single,Beginner,3
DDR 2013/Children of the Beat/,Children of the Beat,dance-single,Easy,7
DDR 2013/Children of the Beat/,Children of the Beat,dance-single,Medium,9
DDR 2013/Children of the Beat/,Children of the Beat,dance-single,Hard,11
DDR 2013/Children of the Beat/,Children of the Beat,dance-single,Challenge,12
DDR 2013/Children of the Beat/,Children of the Beat,dance-double,Easy,7
DDR 2013/Children of the Beat/,Children of the Beat,dance-double,Medium,9
DDR 2013/Children of the Beat/,Children of the Beat,dance-double,Hard,10
DDR 2013/Children of the Beat/,Children of the Beat,dance-double,Challenge,13
DDR 2013/Chinese Snowy Dance/,Chinese Snowy Dance,dance-single,Beginner,4
DDR 2013/Chinese Snowy Dance/,Chinese Snowy Dance,dance-single,Easy,7
DDR 2013/Chinese Snowy Dance/,Chinese Snowy Dance,dance-single,Medium,12
DDR 2013/Chinese Snowy Dance/,Chinese Snowy Dance,dance-single,Hard,16
DDR 2013/Chinese Snowy Dance/,Chinese Snowy Dance,dance-double,Easy,7
DDR 2013/Chinese Snowy Dance/,Chinese Snowy Dance,dance-double,Medium,12
DDR 2013/Chinese Snowy Dance/,Chinese Snowy Dance,dance-double,Hard,16
DDR 2013/Choo Choo TRAIN/,Choo Choo TRAIN,dance-single,Beginner,1
DDR 2013/Choo Choo TRAIN/,Choo Choo TRAIN,dance-single,Easy,3
